Dates, Index, Long Short Equity, Distressed Debt, Large, Arbitrage, Medium, Billion Dollar, CTA/Managed Futures, Multi-Strategy, Small, Fixed Income, Event Driven, Macro, Relative Value, Top 50, SPY
2009-04-30,256.568459591547,236.609604242708,242.647934414694,196.00357010259896,202.840239235385,205.139036186233,207.776433542198,334.526335850297,282.59709599047,280.866501061865,200.159117724971,229.42871178385502,274.015480208442,256.607917164947,93.32992741818241,69.78112355919285
2009-05-29,269.38698236244596,251.011246282235,257.810952267799,203.655249815452,208.901989370699,214.472133141426,215.587582815373,348.557233793996,294.57819215072203,295.64971745584097,206.74538770504398,244.240304579253,284.314395745252,265.823549347684,98.4120291745513,73.86007221774074
2009-06-30,270.68438181437597,252.19332862534802,266.285796187472,204.68068695618302,212.568170003817,215.59631581838798,216.897311434818,345.43225287289397,297.569357483993,297.057820334987,210.211579000797,248.659979784682,282.949416667183,269.267747252905,99.95319259142929,73.81170866244253
2009-07-31,277.177013271727,260.396476332193,278.923663711609,210.271675858615,217.215091557971,220.872623232547,221.98293591647598,345.03032824372804,304.818622834311,304.180314256454,216.34059776347598,258.74089938212,288.301042222923,277.806351268467,103.512704463365,79.3184805102777
2009-08-31,281.232030096695,264.523628612055,287.928994242276,214.051489489931,221.313174603797,224.16937730799998,224.688904102707,348.46577800297206,308.245882948408,308.308486373408,220.988408325001,266.29401758269404,289.5999050934,283.407094113977,105.93912815433501,82.24847739929182
2009-09-30,288.610266250291,273.050974608652,302.041729738121,219.04161360775902,225.644724777336,229.815569503256,230.238018220082,352.305413210016,315.7882060311331,316.8588590223701,227.992901202362,277.304495051549,295.392879619249,291.18918391733797,108.692369076667,85.164762540112
2009-10-30,288.546674474415,271.366114539541,308.373020365566,218.728093710973,227.48333311645402,230.27482949837295,230.668102359907,349.858023131081,317.647990457007,316.07186180979403,232.329098083439,278.990651940778,296.669011079995,293.13232701711604,108.858120740878,83.52743235125851
2009-11-30,293.448102928114,275.301883539201,314.889980137313,221.17631148530103,228.88977192106896,233.30805993613498,234.173194899994,360.6999517541069,321.790583527283,322.237602502049,234.762370512512,284.330511160718,301.358203984265,295.793107250822,110.331017658373,88.67332071558606
2009-12-31,296.773083640317,280.711189548316,322.112703502439,223.13373851447705,232.235016285154,235.940612212215,236.638465144884,356.74271532150397,325.30128519993696,325.90886724692297,238.034829216025,292.86841214596,301.548419934458,301.23278629603,112.948741012705,90.36705605041911
2010-01-29,295.4168410364921,278.224712237892,331.219029158121,223.525381294905,234.040852058588,235.263793121937,237.42414458099896,351.076975800992,324.771956443669,323.566615507816,241.163451621871,295.623992538075,300.80203726250704,302.105973856069,113.90986450351002,87.0828947385423
2010-02-26,297.505909011566,279.99490362926497,334.20947968344603,223.927589793937,235.988753714273,236.42292220012797,238.22016943238896,353.38703333896103,326.616534927173,326.17800337024397,243.073482814761,299.611959012612,301.59835084653196,306.466865646607,114.144302272417,89.79940183638617
2010-03-31,304.296202408194,288.2804782450511,343.628623230556,228.911933294967,239.012317260087,241.575448792138,243.229398941772,358.3896581758509,333.165739394991,333.784427804666,248.114244928221,309.480403414698,305.081088352145,312.02841203560297,117.45714196199499,95.26637617117063
2010-04-30,307.896750145655,291.789145074956,352.931440043263,231.461831943762,240.92108957366,244.05441681182998,246.42136768070802,362.37467016717903,336.05223286538995,337.86207917490896,251.803845207716,315.33911909697,307.336851675759,315.469578463615,119.63183092931601,96.74014587810332
2010-05-28,300.744043747733,280.823562120018,345.2652511235849,227.674636460961,237.378313311715,238.546378976051,241.686394856552,359.225894582763,329.350843695267,329.172207195897,248.983199728485,305.877147173406,305.397412587722,310.91231724145,116.854035237812,89.05370771675754
2010-06-30,299.462406478684,277.179290230138,343.279174752792,226.97261284363398,237.28812892025502,237.720217226092,240.929181352775,361.061203309784,328.14429376518797,327.711267483065,250.55521599591202,301.862895783483,306.04310077705003,311.63033209136796,115.508153445159,84.44597506605241
2010-07-30,303.950695542348,282.97360108718,348.89434007227004,229.21226860106202,241.019558414091,240.39132300727695,243.710642740294,362.375401418683,333.16233647943403,332.662557274192,255.219409103965,308.699498638328,307.448776522618,317.411031551157,117.26043785544,90.2136881706757
2010-08-31,305.15170313704897,281.101906145577,349.64205389754204,230.406409198731,242.339061671894,241.356322914438,245.29135132213295,370.781186899366,334.471400892934,333.97468558334,257.68799733008,307.043028848944,310.170079615301,319.429318722151,117.02822580168801,86.15584678747953
2010-09-30,314.684995152818,292.665755468894,356.60851739433997,235.61930148178902,246.455992654459,247.79341107812095,250.9903072895,381.73187711293997,342.962788540456,345.273636598812,262.20824194369,317.47816460432597,317.195649566484,326.213426264134,120.696425207982,93.87152502382645
2010-10-29,321.47373226164297,299.463337162445,379.7985176152249,239.278747209559,249.713840878749,252.500689399505,255.02306909313202,392.61640157786695,348.91985955864305,353.52973495235,265.772157061157,324.714319196115,320.078553353328,330.849174227997,122.874886766883,97.45755761689512
2010-11-30,322.244605629092,301.529894516798,383.717903203825,238.938814297843,249.914942262048,252.79056783161099,254.62629536495498,389.162300173592,350.349080590288,354.314408363087,265.98469151484,327.525035860442,319.625911508863,333.687644836173,124.16432680784901,97.45755761689512
2010-12-31,331.054535193569,310.96427989582696,395.367697963698,244.590337941432,252.487639775842,259.072709477018,259.748486762663,404.656365027751,356.826314705863,364.9263190845781,268.92543732717303,338.749228553914,324.620450936578,339.987072838102,127.768158891403,103.97284982648634
2011-01-31,332.31631490771304,312.397301131185,403.52125688531305,245.532880585459,254.652984735101,260.13979945585703,261.156041569585,403.78300816426696,358.18465551967995,366.013965832425,272.10961223075503,341.75798799994203,323.25869229075903,343.7552939129921,129.435006854691,106.39544362559904
2011-02-28,336.00916863052004,315.596546040892,409.903967929618,247.76394698252895,256.492132511077,262.925152291216,263.16011358089696,410.09216311254096,361.07786956487604,370.102073228912,275.67345919765097,345.967212461812,326.352148440695,346.522634600549,130.693785231267,110.0913298199132
2011-03-31,336.946477164487,317.21992255014703,410.92122125712007,248.13273421991198,257.988904409133,263.47567985406897,263.636820914658,408.260471398452,363.897984599624,370.901572341218,277.20131582060503,346.08564676535,326.870839858117,349.25827299674796,131.196359556264,110.10453991878298
2011-04-29,341.921986928182,321.28659833268,417.58224301807,251.803634490406,259.362391460357,266.918886332788,267.01772953193597,419.40486848749,368.4852864677311,376.58071774901003,280.088787638506,350.351150577688,330.957702247344,353.401897707407,132.45442843713002,113.29334985533116
2011-05-31,339.1259581723,318.164071158102,419.00911679222,249.96652863568198,259.352124892211,264.698431870744,265.102629852854,412.18515607490195,366.355416338832,372.919958939477,280.824059229336,348.88363302723997,328.382760264137,353.51254916157995,132.323244916086,112.02280893066528
2011-06-30,335.553116594135,314.717978991341,417.1158292399469,247.49294413793098,258.633437119237,261.964542603579,262.535375507117,404.565004216727,363.79881711255206,368.5010922564009,279.773874721348,344.74212071079904,325.395680685488,352.741293196464,131.268234341022,110.13300471755585
2011-07-29,337.128892717016,314.604604017505,419.09839571544603,248.699529852598,258.11898522498296,262.88919253588,263.79636846802896,413.024567247032,363.979105438256,370.314531908749,280.73330848484403,343.60378019472,327.121082123918,350.834162189248,131.221566677174,107.92984449403005
2011-08-31,329.815409003936,301.92841317729403,405.92614531914,244.81332809864296,254.60477580330502,257.33720054758,259.603105463273,414.420386934864,357.78410966063103,361.470252996052,276.88860150260797,330.490336788065,326.22101808161597,341.409193126385,128.40479934265,101.99635148926384
2011-09-30,321.476360176904,287.719722061013,392.036032353886,241.24768515391202,251.91739424634997,251.412216701573,256.28975820251,414.73509798959395,348.64968993527197,351.216923251824,273.606077206787,316.955886542428,324.452818938063,335.686919332216,125.64388504731899,94.91568528984043
2011-10-31,327.985559925747,298.87996506668,400.07470563514505,243.26950077946603,254.82115896442403,255.61427273178,259.105293202586,408.7373313231791,355.841495631363,359.1930824167431,281.14359688145197,328.352626353483,327.344704930833,342.680156232717,127.830864889903,105.2754583041623
2011-11-30,325.348504561887,294.032171142311,395.980357569498,242.269389765108,254.50044484942,253.32901474718102,257.759352009463,410.682897832798,352.979258157152,356.28644412629797,278.820373269362,325.312360642896,326.204035059473,341.06030984160196,127.70301379333401,104.84765024036224
2011-12-30,325.529790232977,292.736463918587,400.14177555849295,242.483763519028,255.55530648882302,253.233206125416,258.548950959847,413.60518291222604,352.51886783520797,356.590692746182,280.797829406412,323.997099894074,326.528465733374,343.04911249166804,127.549331246207,105.9431307523881
2012-01-31,332.948663313045,302.375236288672,410.247755467162,246.45381451060902,259.53675622202,258.183350977919,263.779218776185,416.47034904834493,361.14023984698304,365.311945177174,286.545277957691,333.660380144132,331.226761826801,352.618665141297,130.44498427733802,110.85619302432293
2012-02-29,339.48152390098096,310.537526278367,418.560484673495,250.58127807884102,262.617267293278,262.606188919236,267.827251930257,420.78533167155604,368.524150595204,372.911809315632,291.277984359991,342.713770764249,335.35641027789296,358.37766412777603,132.500378809566,115.66795253576514
2012-03-30,339.330466682992,311.029737197606,422.539635719787,250.60399928849097,263.490288392751,262.704926821444,268.79544574083,417.586893070271,367.97239048145104,372.60051062793406,293.011994606044,344.306082114511,333.06443617776796,361.158036875614,133.564042104211,119.38828273351149
2012-04-30,338.552603310107,309.203528643626,422.500704303412,251.04415343299598,263.953805974399,262.355843612031,269.086765604683,417.585638055206,368.118317540389,371.24660970588997,293.848325105769,343.771080053479,331.71866940506,361.913438382347,133.87793048091,118.59128356936569
2012-05-31,333.139163861895,297.904228088798,417.355223020851,250.023764457466,262.658494038087,259.437534318691,268.232261638126,423.502622382779,360.66846819245,364.181579686253,291.743209216573,335.192085506811,329.499628975014,356.72549636867996,132.493500578473,111.46919329696173
2012-06-29,333.979573567463,299.60951084557,416.95792504239,249.49999180173,263.76568617517603,259.712948302316,267.90558580657796,419.911897885084,361.585054637384,365.07185087124606,294.722987601083,335.911696502422,330.323734012648,361.484038023265,132.861130286007,115.992747670922
2012-07-31,337.83014438158796,300.875114617814,421.4076898541209,253.324766142955,265.580287802912,262.237597191257,271.751708219414,432.10388414247706,364.49838848838,369.271094372117,298.264942220943,337.848650549328,334.689172510396,363.307439516043,134.404601038372,117.36484218074257
2012-08-31,340.419987769549,303.811605748079,428.704393834774,254.75572695929,267.530506866212,264.212706959584,273.678638465989,432.70400276863296,367.2244095008889,372.18411012614996,301.073071856707,343.125898846558,336.769773005069,367.299166794931,135.891168873799,120.30516088463881
2012-09-28,343.761239451862,309.207912674949,436.1032907981069,256.420524674502,269.00194330919896,266.641200936543,276.207871060868,430.740292932529,370.92143777851,375.96523140621696,305.077600991464,348.4200376916491,338.28448010445203,370.672637693397,137.569102110912,123.35499115615043
2012-10-31,343.20170883585604,309.77102644317904,441.87802256523696,256.20014907939,269.137251197654,266.522621751198,276.369286971199,423.3072588645781,371.547771195225,375.101818546064,307.898162253194,350.062840404698,337.267759493456,372.150480188329,138.547065422897,121.11017883722401
2012-11-30,345.004730819049,312.016423083338,445.923702591316,257.697009392279,271.298195308633,267.933424762875,278.274063774369,423.924427601738,373.32007672045097,377.0726860630529,310.07384200580503,351.510189177709,339.321056192843,373.40037810909797,139.431491934513,121.79561423197374
2012-12-31,349.680433565674,317.759398655008,457.335221545886,260.68813909834097,273.87058313195,272.110853414362,281.685959397506,425.14738293563204,380.381973289271,382.141818537706,313.720623975663,360.07076699182,342.603374140878,376.76962897584997,141.707395064662,122.88379802655716
2013-01-31,357.197298296468,328.084570761556,468.234250294086,265.511901734746,276.789847672877,277.887308476825,286.426245508787,430.349552437911,387.90489568547,390.615191803526,317.870340961496,369.482298304264,348.129406430894,381.485150387789,144.921705621995,129.17424492845834
2013-02-28,357.992194495135,329.855066585886,471.737384028507,266.62818019100604,278.049922421484,278.905006135053,287.49074051689604,428.1701283989849,388.750807259095,391.277298453107,318.973876619557,370.871001594794,348.061106258375,383.852385795362,145.703970884123,130.8223453762868
2013-03-28,360.851761573562,333.49110587112204,479.264171468133,269.370769318652,281.398687362732,281.11716699354804,290.27690714900797,429.99363637931,390.1307021630049,394.28967636044405,320.416390988884,376.469337092693,350.422082140633,386.50114088556296,147.552768754139,135.78982899914652
2013-04-30,363.602780982948,335.96996465563,488.260091269058,272.048273142122,283.214691677502,283.84644712820204,293.547467279712,432.24394575532995,393.608086384469,396.77348663791,323.623110723352,378.1092983469989,354.303976455179,389.55495309484803,148.960247909716,138.39869431321966
2013-05-31,365.278146375139,341.350795638369,499.46676219602006,272.798922330393,284.210574187774,285.85687964913603,295.35645216937,425.99279744821,395.407930556174,398.367605292324,324.370338930179,383.941992733366,353.847284614421,390.228118828229,150.608130953992,141.66622518992557
2013-06-28,360.5997815315029,336.41723892106,494.26755397344704,268.97009035659,282.823541386429,282.97531232289396,291.462408621436,421.9287210896549,389.203367477094,393.088113520502,319.68051667495604,379.15277787980796,348.906771871611,386.606036785362,149.075471311694,139.77573690955592
2013-07-31,365.02151459016403,344.3819793183789,499.590957582643,271.60579752131304,285.573396584003,286.34121152099203,294.10622043129797,421.075749097507,393.769768037904,397.937818416154,321.561144487917,386.160669178145,351.509129725011,391.217668899352,151.046881512044,146.9989703267584
2013-08-30,363.838115558709,343.27025490374,500.371162565783,270.620201002493,285.13873359487803,285.422234373398,292.584231622993,419.045246951207,392.65691352111,396.477993957709,320.809678221823,386.944302241454,349.553184803675,388.913046359033,150.520489038443,142.59009602860192
2013-09-30,368.686687145328,351.801977659092,507.312941049825,273.32493433414396,288.443084175933,289.24501950735197,295.66386816592,417.728135252042,398.220586735903,402.096854359361,324.18664586400297,394.19591046523595,351.188985674918,393.788236317509,152.432564609446,147.10255331145183
2013-10-31,374.514026554645,359.81708667134905,515.436483139087,277.21070959154997,291.340422141356,293.59540656453,299.852667150568,421.6374625805301,404.66434553263,408.71672681612,328.743459854384,400.968470625042,354.34758002857,398.22352280703,154.619718724677,153.9143582753631
2013-11-29,377.639824590569,364.1509762877211,521.6381220206,280.085609387164,292.715596177323,296.509572902527,303.08142315339296,425.276178967861,407.144259530122,411.83833664523,329.960903083643,406.91630882376603,355.62264348356,398.216261507668,156.48534855114,158.47605319945478
2013-12-31,381.630987841911,369.617238596864,527.0872133126402,282.782340911511,294.319476779015,299.562612879421,305.593947958034,428.53659818923796,411.829213381503,416.36228723249803,332.314774963329,411.840670446602,357.59758928354796,402.97997464028396,158.278185586397,162.58481958980136
2014-01-31,380.57806155316,368.221241453208,530.645324512731,282.938712055745,294.689290466026,298.850974326931,305.614254199536,425.093021230164,410.129627340712,414.833313306257,333.66732069886103,414.95643194254205,355.421365422687,404.464673708863,158.147703734223,156.85394730751506
2014-02-28,387.10435600007,377.22568991832003,538.693234220148,287.05520413856203,297.47697061063303,303.48230947667,309.520619195981,431.93901892517306,415.84496958676806,422.221025200466,337.122368670321,423.40101015402496,358.051596918973,409.3766063981929,160.619188405113,163.99328367562413
2014-03-31,386.42461987128405,375.157455164134,542.240031927942,286.512930222082,298.65398325037,302.695258627406,309.202781905847,430.187409912624,416.744839229234,421.49090668104105,339.110835481457,423.43621053441,357.313877305475,411.861182740062,160.816884812164,165.3537566427681
2014-04-30,386.389604927114,372.591929543397,544.843313806369,286.249825747461,299.49149681436796,302.071345892369,308.6543491015761,432.107576592227,418.593892134977,421.760624487433,341.27859451992003,423.756323072835,358.046248920649,414.14155835974,160.338853357688,166.50321766237343
2014-05-30,390.355419491686,377.072677412202,548.180499944658,288.753213017004,300.502309192244,305.093530819123,311.309343001637,436.41174877000395,424.02025880040605,426.132038718137,344.57319130141195,428.60662593433295,360.42067618374494,416.713654618655,161.66369526649598,170.36707277206327
2014-06-30,394.583870806616,382.377858959651,553.45880944821,290.794565652677,302.877831705763,307.81917409227003,312.980111666926,441.000279914759,428.41972199068704,431.271346394367,346.409476519682,435.60407373672996,362.99121605733,418.5000740583,162.977969128669,173.8843338032369
2014-07-31,394.233711372573,381.218606548501,553.970559464066,290.35645924656797,302.411096839812,307.41727865557704,312.525838490152,440.620630355473,429.33720917946,430.96330064667296,347.0633468076091,432.22243411534896,363.567709502345,418.842215095252,162.673727352997,171.54774246022967
2014-08-29,398.7805160460141,386.058796623464,555.334571567297,293.07288032476504,304.907713233962,310.720311759634,315.325970129921,448.775524464795,433.79072073330804,436.245503958974,348.6974836755329,435.24734108698,367.1954959624431,421.315112223395,163.07175968297898,178.31756089585755
2014-09-30,398.171699818615,381.87135460369,548.732468027538,293.545124083777,304.648158537279,310.112962230314,316.730148018884,457.824227797293,431.67979794269996,435.420040590571,348.314262340559,429.205577350837,369.323998638714,417.682239116013,163.38255366148599,175.85751821462094
2014-10-31,397.1739347998349,381.406180538003,543.154881181711,292.95525409415797,302.530814934069,309.611127857629,316.448620756507,456.10904395039597,429.4800822972789,433.924239784618,348.81687733490304,421.969204634154,369.800672685128,417.363355102102,162.051819881179,179.99904382598515
2014-11-28,401.273178406116,384.126604321939,541.810725893975,296.531917696899,304.199531136507,313.082169555093,321.11177375424,467.412875456194,434.12455860032,438.243538546879,349.056438641378,425.009920831755,375.4990007226661,417.994096984316,163.441630849517,184.94401403523602
2014-12-31,401.574353445478,383.91711442933604,536.442823134205,297.2202097325,304.487855915928,314.089166747094,322.79933852756903,471.631318789069,433.586689884618,438.110040086624,347.197828888984,425.242479718218,376.23822658851293,417.108845595332,163.092922582764,184.47488070817082
2015-01-30,404.947738614317,384.173412078658,533.164382303919,299.74190768323103,304.941647846865,316.401371598305,325.805515945816,487.108827492839,436.207161043497,441.827505380235,348.191121760884,422.345409009554,382.17533378420796,417.359250060106,162.95954997481002,179.00903128399196
2015-02-27,411.435539062421,393.524470074967,541.153673065194,303.886905682237,309.74092842711104,321.80227846850397,329.182484187431,488.97498810442596,443.652829023723,448.9592820463951,351.79537989756204,433.051439916417,385.358952657417,424.59678567701,165.278320284518,189.07015573399244
2015-03-31,414.445303073135,397.216989897798,542.5364892181569,306.322392366366,311.255720658814,324.632594208189,331.257166465037,492.81188850981596,446.557174638397,451.964099795868,352.811351633222,435.512490360346,389.52010876249705,425.761353095653,166.223538547861,186.10071096630506
2015-04-30,418.470174370977,406.35223477781403,547.5952457371679,307.095344866216,314.163870385321,327.80003710785803,331.125353837604,486.077803789039,452.280328873405,456.081820597586,355.585000069055,441.899086360397,387.685564889368,429.667257191861,167.09762474143102,187.93075810385983
2015-05-29,421.853784485819,412.363357961789,549.140987430427,309.441150538935,316.382560492957,330.523660524992,333.297894087047,487.460785223515,454.385454458134,459.655477134676,356.159437611381,445.52698913148805,390.290300200259,431.921453780558,168.489095823691,190.346868465495
2015-06-30,416.91425880889295,408.0221491764231,540.54746294811,305.54688745072497,315.353585969839,326.547000432095,328.549561342838,477.63557315513395,449.9978067155809,454.42634586058296,353.94976952011706,440.87934025027,383.919813326179,429.407422359313,166.446150558165,186.48052031067903
2015-07-31,416.870565346812,405.092237966643,537.583688770917,307.19095771470904,317.286029904663,327.754406888107,330.810144737806,483.535824635857,450.826599272661,453.727445589027,354.662978517704,435.945064616099,386.505551900699,430.055711992734,166.795632416553,190.69296089468705
2015-08-31,409.09513669103796,394.384635243514,527.077973421863,303.866646600637,314.184213955239,322.650673795349,326.892546353965,475.557325416696,441.620532631021,444.187615839095,352.19598669337006,426.85565657326106,383.366515294703,423.99006703985003,165.09417207664498,179.07020209855114
2015-09-30,406.182207000867,388.5310750874189,522.560642541825,302.123316902002,314.34155714268,319.94438465253,325.26987522191297,479.357963584406,439.384216060343,441.031424999402,349.739156597796,416.61195686800005,381.4208425021,423.198458297081,162.60938260211202,174.50105844207025
2015-10-30,411.7615741545349,398.445088770705,525.053221054772,304.081071608316,318.801335783023,323.77194453337603,327.21195218928,476.250541210524,445.344954975394,447.597247658254,353.312324528027,426.3881325645591,384.766388595595,426.492652127823,163.241996666982,189.34405626498818
2015-11-30,413.879724438254,399.742193305596,518.0770849227121,305.962644341181,319.17107273600203,325.383881287818,328.748088354713,484.46360412135397,447.018035425681,450.01141987745694,353.700488079176,425.389316202874,387.04763390853896,427.130393061308,163.358906667309,190.03610430992015
2015-12-31,411.050382375948,398.006090574863,514.047062857027,304.32876137723497,319.810690866056,323.496683146975,327.324830772174,477.314814571009,444.71157644617597,446.631415103751,350.941166559067,423.449635355809,384.048757297455,425.994265291401,163.080016416248,186.7518517890753
2016-01-29,404.13549528054,382.840554364357,504.885645132472,301.340471303898,317.48742057603,318.07118108778303,325.057921852761,484.2488940919709,439.095443971658,438.805072800523,347.876347533144,410.14112090917,382.99843907358803,419.99664759568606,160.141508310812,177.45410079700676
2016-02-29,404.49990693395597,380.24875049875,500.387802670684,299.836125548388,317.425056406721,317.365572806289,323.508827634207,493.266662307844,439.511916634222,439.96433539924203,346.23881236126,411.8952021181791,385.452731063902,418.611428332332,159.299599098564,177.30752798538163
2016-03-31,410.390723912322,389.311160158201,512.5628033863901,301.311533454265,322.236704568548,321.685343278721,324.956498858283,488.30990498452906,448.342598234028,446.795395183134,352.01575889188797,424.922804095394,384.96414428176,429.06692358280196,160.339411786983,189.2342862719634
2016-04-29,413.734146276202,392.635601979966,522.676422714948,302.112880489607,324.109725921442,323.187539593711,325.51327862775,488.6515310386821,452.374994700336,451.262370549093,355.98215394831,431.146225973843,388.32285682495694,436.078412070333,161.56195522363,189.9801172050441
2016-05-31,415.452449487247,395.300473650551,533.793689277489,303.58498325493804,327.786230041053,324.935802506115,327.002356156654,487.12581147492995,453.217683943339,452.869365516463,358.035706962247,435.40587178059997,387.633696261138,439.99507467693803,162.536115211967,193.2120157782394
2016-06-30,416.662723166941,392.599602934953,538.991624485785,304.671317052367,326.82141504755003,324.679734796348,328.043399132801,498.07980682278395,454.290143707624,454.80353624799795,359.66733784166604,435.861150688742,390.440353055476,439.6807990018071,162.80784855514,193.88355700685918
2016-07-29,423.392107299704,401.9482549719391,545.997755924095,308.67904965149603,329.408770729901,330.08948653387995,331.41249513779,501.093396748003,461.2905044724231,462.427253807911,364.47103664639,444.82794490086195,393.7070705039329,447.548604919396,165.361296754586,200.9547146713653
2016-08-31,424.820759242655,405.36125586786005,554.552746349366,309.731555673497,331.09302228101797,331.68432679109696,332.410768879326,493.567829804103,462.410158051918,463.577997778065,368.10140216892,451.30243016910896,393.289799935046,452.19990285572493,165.881551189342,201.1953847350087
2016-09-30,427.103414865957,409.304034415506,561.2451317146309,310.61340822927,332.731302098128,333.446287904985,333.330813174477,492.46041725250603,464.85182949059,466.289195569849,369.705077565309,456.077302952537,392.950600618987,454.8027109777,166.31543648781,201.20704428142196
2016-10-31,425.753353716299,407.547669986537,570.0265715650061,310.598906619305,332.912250206558,332.337224287784,333.08231787213,485.62602089562006,466.534649815519,464.63628673856795,371.548113025362,453.713252545705,392.41642352960406,452.950205293701,166.659157614393,197.7187116946086
2016-11-30,427.11988418583,410.012874277879,576.413902811805,310.799025986434,334.482500777274,333.895350028641,333.432994693492,486.035324008934,465.261246571454,465.914142922555,371.131585484819,460.235924575376,392.594679908735,456.171127118654,168.449946235643,205.00237105313144
2016-12-30,430.7641892029551,413.420152011028,585.607922996391,313.463595326884,335.67377168366903,337.174226444605,335.898835536646,488.771373243273,468.989977120633,469.671317058696,374.626982699018,468.42356121275003,397.292905300187,458.115609177512,170.049464075625,209.15812526350842
2017-01-31,434.811403207018,420.03961547669195,596.0811184608281,315.18156660912496,337.289911421157,339.888169664751,337.727829707985,486.531821875717,473.319030196277,474.53823784683,378.50463540913694,477.095640542661,397.789305435362,464.627190385198,171.90153307853905,212.90097647561097
2017-02-28,439.284371446763,424.848611163706,602.670940024162,318.07052431889196,338.996226966902,342.927267380949,340.888142479403,490.164383273108,481.84354554017096,479.68593028484497,381.793943014665,482.093017892024,401.248953872566,466.481633623207,173.475538981084,221.26614617255626
2017-03-31,441.48052629155603,429.15700098621,603.445641209519,319.318257815084,340.747310703844,344.52915543083503,341.939225859916,488.305556451935,484.44584541675795,482.177391179608,383.742588367053,483.209697355214,401.98528070897794,468.55728403175004,174.023293042138,221.54273736810902
2017-04-28,443.887003930002,432.364659893455,604.300621293243,321.075946989192,342.578191758152,346.709959246052,343.410388272261,489.320903037941,487.48090054611197,484.6480692882389,385.975768665217,488.04463925257204,403.19580698269897,468.375678032204,174.411610918711,223.74181599031544
2017-05-31,445.2697949479271,433.832808686729,602.5842147685311,322.86707019350104,343.668809877063,348.287103685604,346.042447382677,490.323069761315,488.937968825868,485.48103689732,387.687614279107,491.328570895346,403.508990007809,470.470916481919,174.954606448073,226.89944006054446
2017-06-30,445.768311111501,436.690348074411,604.458286382586,322.85127526633704,345.610179711052,348.708114986442,344.930566963467,485.152096313068,489.40551060234594,486.067328109441,388.57352095174105,493.979407754475,400.39738127668403,472.56141647743897,174.736264758331,228.3459078830467
2017-07-31,450.270252256711,442.73248395307,610.165657335323,325.53782385497897,348.627964715439,352.36895164257004,347.746031922599,489.546587938268,494.388785789778,491.0585564193351,391.537598345898,497.021057867735,402.3778564669,475.176416336212,176.28825467962398,233.0393845644479
2017-08-31,453.105205603789,446.015739140803,609.1665487966001,327.421192199962,348.3634755536541,354.791620134428,350.074722136955,493.715084823623,497.136513090964,494.227353459912,393.30693767154196,499.059833434741,405.355036898811,476.190261246503,177.393409258132,233.71933221962115
2017-09-29,455.55641415433604,452.616069603702,610.001880845996,327.865026231576,350.540841092865,356.791227298802,349.982452060289,488.445290014753,499.832331404255,496.97330126287596,395.156100632586,503.567905493394,406.484951564004,480.831943319497,177.89473336033,238.42864885847038
2017-10-31,460.966055163961,458.229711860951,605.920456896309,331.85666651915795,352.647823179214,361.44036289050797,354.95036954925695,498.796540781977,505.378893437937,502.58575482662803,397.088004814781,505.570542297556,412.181480822517,483.685934382321,180.206175394405,244.04693887121758
2017-11-30,462.452604884391,461.65255769524805,605.543876646675,332.347420287188,352.01684380358597,362.184238726099,355.3350625153251,497.816033002056,505.6258595506369,504.508007868481,397.468431463172,506.550739670606,413.458540003502,486.334450095838,180.257728422149,251.50649472458733
2017-12-29,466.759787903524,467.38039964902,612.402301195908,334.70151681966803,354.21725332667,365.457674356971,357.331089133598,501.4765221116409,509.3382676543029,509.414448112368,399.33978698330003,514.953300121953,414.781274684227,489.567246654488,181.88233145793998,254.5567506379497
2018-01-31,476.07192667066596,479.181649849057,626.341476081907,340.19364231955,355.690300652513,373.27280751033896,362.614366529954,516.012758228096,517.67890811555,519.412919390671,403.214086528568,521.990368037117,421.99279217044295,490.538550708575,185.720596706008,268.9032828463826
2018-02-28,469.178196817308,472.110547920701,632.38710637435,335.50329233703604,352.019733940151,368.707476817151,357.224592576747,495.664995189692,512.464422413813,511.159504796634,402.60861025022797,521.5333558748598,416.067088170601,497.951364772809,183.923915882184,259.12589429443057
2018-03-29,466.37157707096605,467.920635455523,639.84326559938,334.19209044245497,349.414855265458,367.31754324951004,355.86446919504203,493.54117822983,510.237823260034,507.38769726365797,402.331943948496,515.253934614059,413.944201582525,497.627152993939,183.440926107179,252.02314792399648
2018-04-30,468.2199189277449,469.90899314538,648.751961289801,335.608064816186,350.549145843778,368.445519438842,357.714204425183,494.89287651550893,511.356510913011,509.609711348775,403.23757774935797,518.727094235986,415.44584401531,500.200422397808,184.114851255375,253.3256423904624
2018-05-31,469.882612102889,474.747385782953,656.361827913601,335.059384530592,352.096950891617,369.878738376941,355.840566663927,493.689622295041,510.2119947531649,511.813141007804,401.963910354879,524.402289575504,414.77679088046096,503.57990746952987,184.880050414394,259.4837374790039
2018-06-29,468.025933770967,470.93543883557504,662.8007927831479,334.470487349268,352.66425298464895,368.9404523528029,355.78435100248197,493.260426953943,507.05265980102007,509.4207589624609,401.52651171020796,525.627774874682,414.244084612543,503.197612905981,185.02242106262,260.97603780794145
2018-07-31,469.517206951392,472.42449048967904,665.947978302875,335.841114729669,354.026442709256,369.6641344549189,357.4828019462201,492.158292531446,509.60076552797796,511.26784704219597,404.8259483958551,527.057869149643,415.020127702757,505.9780358748481,186.21251907837,270.6442796281502
